true,pred
2.774076722562313080e-02,2.432434819638729095e-02
-4.009357187896966934e-03,-1.998616009950637817e-02
-1.002904120832681656e-02,-1.930233789607882500e-03
-5.902255419641733170e-03,-1.946203596889972687e-02
5.569292698055505753e-04,7.700748275965452194e-03
1.534751057624816895e-02,1.346932258456945419e-02
5.826310440897941589e-02,4.972656071186065674e-02
-6.336262077093124390e-02,-4.455162957310676575e-02
4.358294978737831116e-02,3.582540154457092285e-02
-1.961612701416015625e-02,-1.874199509620666504e-02
4.860672727227210999e-02,3.295415267348289490e-02
-1.115455403923988342e-01,-4.031438380479812622e-02
-1.674496233463287354e-01,-5.625839903950691223e-02
4.001502320170402527e-02,2.295100875198841095e-02
1.476936936378479004e-01,3.734554722905158997e-02
-3.395909443497657776e-02,-2.034386433660984039e-02
7.957625202834606171e-03,1.059889979660511017e-02
3.509444743394851685e-02,5.493739154189825058e-03
-1.432109624147415161e-02,-2.604102715849876404e-02
2.431843988597393036e-02,2.469598315656185150e-02
-1.970849931240081787e-02,-9.225153364241123199e-03
-2.021728781983256340e-03,1.237250305712223053e-02
-1.701925881206989288e-02,-1.565848663449287415e-02
3.148786351084709167e-02,1.132070086896419525e-02
-1.359595567919313908e-03,1.040533278137445450e-02
4.938912577927112579e-03,-7.116782944649457932e-03
-9.669853374361991882e-03,-3.030814405065029860e-04
2.153050620108842850e-03,3.473277203738689423e-03
-2.180175855755805969e-03,-1.456414349377155304e-02
9.807475144043564796e-04,-3.650410333648324013e-03
1.503725070506334305e-02,2.686079777777194977e-02
-4.182429052889347076e-03,-1.924745924770832062e-02
8.423322811722755432e-03,1.055167894810438156e-02
-4.256912507116794586e-03,-2.983694151043891907e-02
3.899997100234031677e-04,-1.556582748889923096e-02
-1.382509479299187660e-03,-1.098943501710891724e-02
-3.316967049613595009e-04,-1.956802234053611755e-02
-1.745136803947389126e-03,1.342341769486665726e-02
3.830955829471349716e-04,-1.705094426870346069e-02
-8.516716770827770233e-04,-1.104422565549612045e-02
1.660344889387488365e-03,-2.406271360814571381e-02
-6.457808776758611202e-04,-4.752239212393760681e-03
6.500235176645219326e-04,2.806660719215869904e-02
-2.068478061119094491e-04,1.194925978779792786e-03
8.045804133871570230e-05,1.817815192043781281e-02
-1.232532784342765808e-03,3.981140442192554474e-03
6.940281484276056290e-03,9.116593748331069946e-03
-1.392224454320967197e-03,1.751273957779631019e-04
3.295662812888622284e-03,2.781729272101074457e-04
1.196040888316929340e-03,5.626165657304227352e-04
-6.516819703392684460e-04,2.704543992877006531e-03
-1.440513064153492451e-03,2.583860885351896286e-03
-7.710559875704348087e-04,2.061556279659271240e-02
-3.239807028876384720e-06,2.138515375554561615e-02
-1.219093799591064453e-03,1.258113770745694637e-03
-9.359224350191652775e-04,-1.067612972110509872e-02
1.766538363881409168e-03,-3.620598092675209045e-02
5.420268862508237362e-04,-1.338853035122156143e-03
5.588451749645173550e-04,3.158228355459868908e-05
-1.054121181368827820e-03,3.741210093721747398e-04
